,energy,bitstring,parity,update
0,-16.164907911940276,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 1]",0,0
1,-16.164907911940276,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 1]",0,0
2,3.20089296210694,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",0,0
3,-0.3483858619296287,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0
4,-16.164907911940276,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 1]",0,0
5,-5.222525672975882,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 0]",0,0
6,-0.3483858619296287,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0
7,3.5281013128360597,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0]",0,0
8,-6.253675855133627,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",0,0
9,-5.702044327804886,"[0, 0, 0, 1, 0, 1, 1, 0, 0, 1]",0,0
10,-0.3483858619296287,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0
11,-0.3483858619296287,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0
12,-15.57919140563668,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 1]",0,0
13,-10.974457421322436,"[1, 1, 0, 1, 0, 1, 0, 0, 1, 1]",0,0
14,-0.15608024640098428,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 1]",0,0
15,-15.57919140563668,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 1]",0,0
16,-2.0978476409237485,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",0,0
17,-16.164907911940276,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 1]",0,0
18,-16.164907911940276,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 1]",0,0
19,-23.651432998990792,"[0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",0,0
20,2.9445601871044618,"[0, 0, 0, 1, 0, 1, 1, 1, 0, 0]",0,0
21,-8.667376784053953,"[0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",0,0
22,-16.164907911940276,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 1]",0,0
23,-0.3483858619296287,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0
24,3.5281013128360597,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0]",0,0
25,-0.3483858619296287,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0
26,2.9445601871044618,"[0, 0, 0, 1, 0, 1, 1, 1, 0, 0]",0,0
27,-12.577684128337221,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1]",0,0
28,-0.5889413756470274,"[0, 1, 1, 1, 0, 1, 0, 1, 0, 1]",0,0
29,3.5281013128360597,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0]",0,0
30,-0.316013127791678,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1]",0,1
31,11.329305843902336,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",0,1
32,-2.2068776191137074,"[1, 0, 1, 1, 0, 1, 1, 0, 0, 1]",0,1
33,3.20089296210694,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",0,1
34,5.550806339225748,"[1, 0, 1, 1, 0, 1, 1, 0, 1, 0]",0,1
35,-0.9340481189543155,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",0,1
36,-0.24343619205287892,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1]",0,1
37,-0.316013127791678,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1]",0,1
38,11.916231219208472,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]",0,1
39,1.2245376441812317,"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0]",0,1
40,12.02313265032221,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 0]",0,1
41,-5.953380435844425,"[1, 0, 1, 1, 0, 1, 0, 1, 0, 1]",0,1
42,-0.5819771816389547,"[1, 0, 1, 1, 0, 1, 0, 1, 1, 0]",0,1
43,3.707266095489416,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,1
44,10.943362948168144,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",0,1
45,9.886229635744778,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",0,1
46,3.20089296210694,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",0,1
47,-0.24343619205287892,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1]",0,1
48,6.523214647784416,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,1
49,2.508949387621626,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1]",0,1
50,12.02313265032221,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 0]",0,1
51,-0.5819771816389547,"[1, 0, 1, 1, 0, 1, 0, 1, 1, 0]",0,1
52,7.75490179601779,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",0,1
53,-0.5819771816389547,"[1, 0, 1, 1, 0, 1, 0, 1, 1, 0]",0,1
54,-9.383698646620024,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 1]",0,1
55,4.032148720570872,"[1, 0, 1, 1, 0, 0, 0, 0, 1, 0]",0,1
56,-2.2068776191137074,"[1, 0, 1, 1, 0, 1, 1, 0, 0, 1]",0,1
57,12.02313265032221,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 0]",0,1
58,7.75490179601779,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",0,1
59,-3.6047232928596635,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",0,1
60,-8.048889365014631,"[1, 1, 0, 0, 1, 1, 0, 0, 1, 1]",0,2
61,9.071830321615536,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 1]",0,2
62,14.803149737714161,"[1, 1, 0, 1, 0, 0, 1, 0, 0, 0]",0,2
63,-10.974457421322436,"[1, 1, 0, 1, 0, 1, 0, 0, 1, 1]",0,2
64,14.803149737714161,"[1, 1, 0, 1, 0, 0, 1, 0, 0, 0]",0,2
65,-6.707527775266263,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",0,2
66,0.305954031439434,"[1, 1, 1, 0, 0, 1, 1, 0, 0, 1]",0,2
67,1.2245376441812317,"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0]",0,2
68,-6.707527775266263,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",0,2
69,6.6516993704368055,"[1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",0,2
70,6.216622096609567,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0]",0,2
71,8.890830191691967,"[1, 1, 0, 1, 0, 0, 0, 1, 1, 1]",0,2
72,6.775968945580283,"[1, 1, 0, 1, 0, 0, 1, 0, 1, 1]",0,2
73,3.20089296210694,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",0,2
74,-6.707527775266263,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",0,2
75,-10.974457421322436,"[1, 1, 0, 1, 0, 1, 0, 0, 1, 1]",0,2
76,3.20089296210694,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",0,2
77,8.890830191691967,"[1, 1, 0, 1, 0, 0, 0, 1, 1, 1]",0,2
78,7.400984129255836,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 0]",0,2
79,3.393502925507998,"[1, 0, 0, 0, 0, 1, 1, 1, 0, 0]",0,2
80,4.256800197399959,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 0]",0,2
81,-13.145330857167561,"[1, 0, 1, 0, 1, 1, 0, 0, 1, 1]",0,2
82,6.62942875025797,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 0]",0,2
83,4.256800197399959,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 0]",0,2
84,9.358269007024374,"[1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",0,2
